airport,airport_name,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,lat,lon,elevation,arr_flights,arr_del15,arr_cancelled,delay_rate
SMF,"Sacramento, CA: Sacramento International",3315.6476892163428,1107.5247823174816,102.03683858004018,371.20428667113197,8.373409243134628,1726.5083724045546,38.6954,-121.591003,27.0,1071265.0,199039.0,11915.0,18.579809850970584
SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",474.5238095238095,207.48809523809524,20.313492063492063,41.92460317460318,2.484126984126984,202.31349206349208,34.898899,-120.457001,261.0,21242.0,2597.0,391.0,12.225779116843988
SNA,"Santa Ana, CA: John Wayne Airport-Orange County",2711.573156899811,966.3814744801513,103.74480151228734,488.20037807183365,5.220037807183365,1148.0264650283555,33.675701,-117.867996,56.0,964494.0,156644.0,12812.0,16.24105489510562
SOP,"Pinehurst/Southern Pines, NC: Moore County",536.6666666666666,254.0,50.6,117.26666666666667,0.0,114.8,35.237184,-79.389381,455.0,317.0,133.0,6.0,41.95583596214511
SPI,"Springfield, IL: Abraham Lincoln Capital",779.9347408829175,277.7831094049904,49.896353166986565,97.02303262955854,1.0057581573896353,354.2264875239923,39.844101,-89.677902,598.0,30170.0,6149.0,1259.0,20.381173351010936
SPN,"Saipan, TT: Francisco C. Ada Saipan International",131.49,74.81,7.54,11.46,0.0,37.68,,,,3355.0,239.0,23.0,7.123695976154992
SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",915.6498054474708,390.2490272373541,126.59922178988327,131.7898832684825,1.2490272373540856,265.7626459143969,33.9888,-98.491898,1019.0,27296.0,4440.0,1066.0,16.266119577960144
SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",1092.5475675675675,379.9108108108108,62.641621621621624,264.6962162162162,1.337837837837838,383.9610810810811,27.394631,-82.554359,30.0,174964.0,35065.0,3208.0,20.041265631787113
STC,"St. Cloud, MN: St. Cloud Regional",205.6153846153846,64.45054945054945,8.131868131868131,34.967032967032964,2.659340659340659,95.4065934065934,45.5466,-94.059898,1031.0,1634.0,339.0,66.0,20.746634026927786
STL,"St. Louis, MO: St Louis Lambert International",3936.8919382504287,1316.6326472269868,191.42481417953115,606.9205260148657,7.8742138364779874,1814.03401943968,38.748697,-90.370003,618.0,1362011.0,251285.0,22656.0,18.44955730900852
STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",885.9228571428572,330.68,47.674285714285716,136.6,1.2114285714285715,369.75714285714287,38.50899887,-122.8130035,128.0,30984.0,5276.0,574.0,17.028143557965404
STT,"Charlotte Amalie, VI: Cyril E King",719.090774907749,326.0383763837638,42.050922509225096,166.06568265682657,2.973431734317343,181.96236162361623,,,,87114.0,17063.0,963.0,19.586977982873016
STX,"Christiansted, VI: Henry E. Rohlsen",291.04475524475527,132.04475524475524,21.307692307692307,51.28531468531469,1.867132867132867,84.53986013986014,,,,18938.0,3842.0,184.0,20.287253141831236
SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",752.7443181818181,373.98579545454544,92.97443181818181,120.9090909090909,1.0823863636363635,163.79261363636363,43.50439835,-114.2959976,5318.0,47046.0,5412.0,1057.0,11.503634740466778
SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",802.0714285714286,278.64285714285717,89.06593406593407,142.9835164835165,0.0,291.3791208791209,42.397605,-96.382237,1098.0,10258.0,2249.0,384.0,21.92435172548255
SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",948.5983193277311,364.4739495798319,59.596638655462186,180.33109243697479,1.5445378151260505,342.6521008403361,41.504101,-74.104797,491.0,39841.0,9543.0,894.0,23.952712030320527
SWO,"Stillwater, OK: Stillwater Regional",516.5157894736842,192.98947368421054,112.43157894736842,71.91578947368421,0.1368421052631579,139.0421052631579,36.162132,-97.085581,1000.0,5396.0,700.0,158.0,12.972572275759822
SYR,"Syracuse, NY: Syracuse Hancock International",1250.0588447653429,461.6548736462094,77.15234657039711,225.68916967509026,1.25956678700361,484.3028880866426,43.11119842529297,-76.1063003540039,421.0,256074.0,56943.0,6399.0,22.236931511984817
TBN,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field",415.38461538461536,199.6153846153846,54.38461538461539,25.692307692307693,0.0,135.69230769230768,37.7416,-92.140701,1159.0,631.0,59.0,38.0,9.350237717908081
TEX,"Telluride, CO: Telluride Regional",280.1923076923077,206.53846153846155,18.03846153846154,40.96153846153846,4.0,10.653846153846153,37.9538,-107.907997,9070.0,1202.0,148.0,104.0,12.312811980033278
TKI,"Tokeen, AK: Tokeen Airport",,,,,,,55.937099,-133.326996,,0.0,0.0,0.0,
TLH,"Tallahassee, FL: Tallahassee International",1045.2970297029703,411.47074707470745,101.48874887488749,174.84788478847884,1.0234023402340233,356.46624662466246,30.3965,-84.350304,81.0,108471.0,20193.0,2024.0,18.616035622424427
TOL,"Toledo, OH: Eugene F Kranz Toledo Express",820.5995717344754,268.75160599571734,102.02569593147751,156.01498929336188,1.1241970021413277,292.6830835117773,41.5868,-83.8078,683.0,34440.0,6918.0,1196.0,20.087108013937282
TPA,"Tampa, FL: Tampa International",6489.259112233851,2087.9166365932874,273.53374233128835,1378.464453265969,13.054132082280764,2736.290147961025,27.9755,-82.533203,26.0,1588038.0,315751.0,21490.0,19.88308843994917
TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",804.1058688147295,332.7836593785961,81.28998849252014,109.87917146144994,0.7640966628308401,279.3889528193326,36.475201,-82.407401,1519.0,66693.0,11640.0,1349.0,17.453106023120867
TTN,"Trenton, NJ: Trenton Mercer",3366.0421686746986,780.8614457831326,94.03614457831326,734.644578313253,0.0,1755.3313253012047,40.276699,-74.813499,213.0,28376.0,7470.0,790.0,26.32506343388779
TUL,"Tulsa, OK: Tulsa International",1842.1717814371257,671.5351796407185,123.17103293413173,262.88547904191614,2.403817365269461,782.1762724550898,36.19839859008789,-95.88809967041016,677.0,413704.0,88844.0,7178.0,21.475257672152072
TUP,"Tupelo, MS: Tupelo Regional",871.6363636363636,374.75757575757575,207.72727272727272,147.1818181818182,0.0,141.96969696969697,34.26810073852539,-88.7698974609375,346.0,1984.0,489.0,90.0,24.647177419354836
TUS,"Tucson, AZ: Tucson International",1811.6429738562092,684.7569444444445,92.63031045751634,240.54738562091504,4.082516339869281,789.625816993464,32.115004,-110.938053,2643.0,431882.0,84134.0,3816.0,19.480784103065186
TVC,"Traverse City, MI: Cherry Capital",804.7018894331701,312.7137858642407,61.81455563331001,132.44856543037088,0.616515045486354,297.1084674597621,44.74140167236328,-85.58219909667969,624.0,87324.0,18246.0,2243.0,20.894599422839082
TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",685.3220973782771,366.6441947565543,93.02621722846442,102.63295880149813,0.23595505617977527,122.78277153558052,42.4818,-114.487999,4154.0,28418.0,3515.0,247.0,12.368921106341052
TXK,"Texarkana, AR: Texarkana Regional-Webb Field",742.9449838187702,292.5339805825243,88.4336569579288,98.7799352750809,0.6213592233009708,262.57605177993526,33.453701,-93.990997,390.0,24318.0,4225.0,828.0,17.37396167447981
TYR,"Tyler, TX: Tyler Pounds Regional",928.0028985507247,385.07246376811594,139.47246376811594,124.5391304347826,0.6260869565217392,278.2927536231884,32.35409927368164,-95.40239715576172,544.0,36545.0,6101.0,1115.0,16.694486249828977
TYS,"Knoxville, TN: McGhee Tyson",1938.8591288229843,687.9833178869324,151.44670991658944,327.3424467099166,2.0287303058387396,770.0579240037072,35.811001,-83.994003,981.0,298120.0,64853.0,6375.0,21.7539916812022
UIN,"Quincy, IL: Quincy Regional-Baldwin Field",1231.6538461538462,552.8076923076923,51.69230769230769,143.6153846153846,0.0,483.53846153846155,39.942699,-91.194603,768.0,1655.0,384.0,100.0,23.202416918429
USA,"Concord, NC: Concord Padgett Regional",1345.098901098901,444.967032967033,142.07692307692307,253.36263736263737,2.989010989010989,501.7032967032967,35.387798,-80.709099,705.0,7501.0,1756.0,360.0,23.410211971737102
UST,"St. Augustine, FL: Northeast Florida Regional",331.030303030303,87.12121212121212,2.4545454545454546,106.81818181818181,0.0,134.63636363636363,29.9592,-81.339798,10.0,606.0,144.0,13.0,23.762376237623762
UTM,"Tunica, MS: Tunica Municipal",63.69230769230769,12.23076923076923,2.4615384615384617,16.846153846153847,0.0,32.15384615384615,34.68505,-90.347757,194.0,208.0,18.0,4.0,8.653846153846153
VCT,"Victoria, TX: Victoria Regional",812.9759036144578,518.710843373494,109.78313253012048,15.542168674698795,0.0,168.93975903614458,28.85260009765625,-96.9185028076172,115.0,5037.0,672.0,136.0,13.341274568195354
VEL,"Vernal, UT: Vernal Regional",435.1707317073171,237.91463414634146,35.707317073170735,25.170731707317074,0.25609756097560976,136.1219512195122,40.436214,-109.511661,5278.0,4064.0,519.0,153.0,12.770669291338582
VIS,"Visalia, CA: Visalia Municipal",172.03703703703704,96.25925925925925,12.037037037037036,9.296296296296296,0.0,54.44444444444444,36.318699,-119.392998,295.0,1538.0,173.0,119.0,11.248374512353706
VLD,"Valdosta, GA: Valdosta Regional",1067.736059479554,443.91449814126395,206.45724907063197,152.63940520446096,1.1226765799256506,263.6022304832714,30.782499313354492,-83.27670288085938,203.0,22980.0,4643.0,398.0,20.204525674499564
VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",1450.1012838801712,523.8166904422254,143.5641940085592,250.96861626248216,1.9186875891583453,529.8330955777461,30.4832,-86.525398,87.0,159439.0,34124.0,3439.0,21.40254266521993
WRG,"Wrangell, AK: Wrangell Airport",638.312030075188,104.43609022556392,52.50375939849624,72.2218045112782,2.3345864661654137,406.8157894736842,56.48429871,-132.3699951,49.0,16080.0,3158.0,326.0,19.639303482587064
WYS,"West Yellowstone, MT: Yellowstone",282.8301886792453,194.27358490566039,25.78301886792453,24.62264150943396,0.42452830188679247,37.72641509433962,44.6884,-111.117996,6649.0,6194.0,662.0,34.0,10.68776235066193
XNA,"Fayetteville, AR: Northwest Arkansas National",1695.1604439959638,588.2098890010091,148.05045408678103,322.2896064581231,2.1886982845610494,634.4217961654894,36.281898,-94.306801,1287.0,269902.0,56628.0,7108.0,20.980948640617704
XWA,"Williston, ND: Williston Basin International",1839.921052631579,990.0,376.0,129.69736842105263,10.93421052631579,333.2894736842105,48.258387,-103.748797,2344.0,8900.0,1616.0,224.0,18.15730337078652
YAK,"Yakutat, AK: Yakutat Airport",561.9473684210526,96.57518796992481,19.541353383458645,69.21052631578948,2.3684210526315788,374.2518796992481,59.508717,-139.660435,33.0,16051.0,2814.0,308.0,17.53161796772787
YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",379.89622641509436,146.4245283018868,24.745283018867923,60.0188679245283,0.8962264150943396,147.81132075471697,46.56819916,-120.5439987,1099.0,6948.0,1026.0,159.0,14.766839378238341
YNG,"Youngstown/Warren, OH: Youngstown-Warren Regional",119.0,97.0,0.0,22.0,0.0,0.0,41.26070023,-80.67910004,1192.0,2.0,2.0,0.0,100.0
YUM,"Yuma, AZ: Yuma MCAS/Yuma International",965.4987714987715,531.1031941031941,49.027027027027025,72.98280098280098,2.9901719901719903,309.3955773955774,32.650938,-114.609375,213.0,52218.0,7175.0,681.0,13.74047263395764
